,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,encoded_HomePlanet,encoded_Destination,encoded_Transported
5168,0,56.0,0,0.0,0.013416965753194914,3.3117657074748847,0.0,0.0,0,2,1
5169,0,28.0,0,0.0,0.0,0.0,3.016779721528026,0.5138192516471223,0,2,0
5170,0,42.0,0,0.21637467718294132,0.0,0.0,2.8338093538022138,0.0,0,0,1
5171,0,20.0,0,0.0,0.0,0.0,3.1372724027133168,0.0,0,2,1
5172,0,27.0,0,3.5457527744817474,1.9622312414047562,0.03831091435382258,3.1372724027133168,0.0,0,2,1
5173,0,29.0,0,0.0,0.0,0.08513536523071684,0.0,1.6657688642108315,0,1,0
5174,0,36.0,0,0.5932854051790326,0.0,2.319938702537034,0.06694037843627276,0.0,0,0,1
5175,0,23.0,0,0.0,0.0,0.017027073046143367,0.64709032488397,0.0,0,2,0
5176,1,64.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5177,0,19.0,0,0.006979828296223913,0.0033542414382987285,0.0,0.0,7.272199892263704,0,2,0
5178,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
5179,1,49.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5180,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5181,0,18.0,0,0.0,0.9660215342300339,0.14898688915375446,0.0,1.802511084407243,0,2,0
5182,0,39.0,0,39.40113073218399,0.44275986985543214,0.0,0.004462691895751518,7.516678407160319,1,0,0
5183,0,37.0,0,0.06979828296223912,0.06708482876597457,3.6948748510131106,0.5132095680114245,0.0,2,2,0
5184,1,44.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5185,0,43.0,0,5.702519718014937,0.0,2.6264260173676144,0.0,0.0,2,1,0
5186,1,33.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5187,0,20.0,0,0.2861729601451804,0.7446415993023178,0.0,0.19189575151731525,2.4903658890316165,0,2,1
5188,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5189,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5190,1,20.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5191,0,50.0,0,4.8160815243945,0.0,0.12770304784607525,3.4005712245626563,1.7735051589110347,2,2,0
5192,1,47.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5193,1,17.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5194,0,26.0,0,0.0,5.309764196826888,0.0,1.035344519814352,33.31537728421664,1,2,0
5195,0,21.0,0,0.2722133035527326,1.2075269177875425,0.0,1.035344519814352,0.0,0,2,1
5196,1,20.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5197,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5198,0,34.0,1,10.923431283590423,0.0,0.0,0.0,0.6008370281357477,2,2,0
5199,0,34.0,0,0.0,0.0,2.9499404052443388,0.013388075687254553,0.31906518045829363,0,1,1
5200,1,11.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5201,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5202,0,28.0,0,3.838905562923152,17.452118203468288,0.0,10.014280614066404,6.729374715120374,1,0,0
5203,0,33.0,0,0.8864381936204369,2.498909871532553,0.03831091435382258,0.0,0.0,0,2,1
5204,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5205,0,28.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
5206,1,11.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5207,0,60.0,0,0.35597124310741957,0.03354241438298729,3.2096032691980247,6.301320956801143,0.5676873989972236,2,2,0
5208,0,43.0,0,0.006979828296223913,0.0,0.9066916397071344,0.03123884327026062,2.9047362532631666,0,1,1
5209,0,27.0,0,0.0,0.0033542414382987285,2.8392644304444064,4.003034630489111,0.17817925661956655,0,2,0
5210,1,37.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5211,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5212,0,57.0,0,11.837788790395756,0.0,4.282308871105057,0.0,0.11187999834251855,2,2,0
5213,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5214,0,28.0,0,0.0,0.5869922517022775,0.0,0.9550160656908246,30.916172875315954,1,2,0
5215,0,42.0,0,0.0,2.9852748800858686,12.468074238038481,1.5708675473045342,20.29586044006133,1,2,0
5216,0,43.0,0,0.0488587980735674,1.656995270519572,10.526987910778137,1.976972509817922,0.2942029586044006,1,2,0
5217,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5218,0,72.0,0,17.065680184267467,10.139871867977057,0.0,3.1417350946090683,0.08287407284631003,1,0,0
5219,0,49.0,0,0.0,13.386777580250225,1.268516941937681,1.2897179578721885,11.353747979944474,1,2,0
5220,1,29.0,1,0.0,0.0,0.0,0.0,0.0,1,0,1
5221,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5222,0,26.0,0,0.0,1.361822023949284,0.0,0.0,2.0842829320846974,0,0,1
5223,1,19.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
5224,0,18.0,0,5.227891393871711,0.0,0.3150008513536523,0.0,0.0,0,0,0
5225,0,14.0,0,4.983597403503874,0.7949552208767987,0.0,2.6196001428061404,0.0041437036423155015,0,0,0
5226,0,44.0,0,4.069239896698542,0.0,0.945002554060957,0.0,6.464177682012183,2,2,0
5227,1,34.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5228,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5229,1,36.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
5230,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5231,0,35.0,0,5.2558107070566065,1.123670881830074,0.004256768261535842,1.5530167797215282,0.0,0,2,0
5232,0,52.0,0,0.03489914148111956,11.786804414181733,0.1319598161076111,2.682077829346662,0.05386814735010152,1,2,1
5233,0,22.0,0,4.802121867802052,0.016771207191493644,0.34054146092286736,0.0,0.0,0,1,0
5234,0,34.0,0,1.7100579325748586,0.0,2.307168397752426,0.0,0.07873036920399452,0,2,1
5235,0,37.0,0,0.0,0.0,0.02554060956921505,3.329168154230632,0.0041437036423155015,0,1,0
5236,0,22.0,0,4.5648077057304395,0.006708482876597457,0.3533117657074749,0.0,0.0,0,0,0
5237,0,26.0,0,0.0,2.6364337705028005,0.0,0.04908961085326669,0.34392740231218666,0,2,1
5238,0,14.0,0,4.118098694772108,0.03018817294468856,0.0,0.0,0.7955910993245764,0,0,0
5239,1,53.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
5240,0,17.0,0,0.0,2.7605407037198537,0.0,5.212424134237772,0.05801185099241702,0,2,0
5241,0,30.0,0,0.0,0.0033542414382987285,0.0,3.8825419493038202,0.0,0,2,0
5242,0,65.0,0,0.0,2.421762318451682,1.2855440149838244,0.45965726526240624,11.018107984916918,1,2,0
5243,0,19.0,0,0.0,0.0,2.128384130767921,0.008925383791503035,0.8618903576016244,0,1,1
5244,0,36.0,0,2.652334752565087,2.301009626672928,0.0,1.3164941092466975,5.167198441967431,1,0,0
5245,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5246,0,6.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5247,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5248,0,21.0,0,6.686675507782508,5.59487471908228,0.34905499744593904,0.0,0.3232088841006091,0,2,1
5249,1,8.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5250,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5251,0,18.0,0,0.0,10.961661020360246,0.0,1.9457336665476617,1.4171466456719015,1,0,1
5252,0,34.0,0,1.1865708103580652,4.212927246503203,0.0,17.520528382720457,29.50731363692869,1,2,0
5253,1,45.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5254,0,31.0,0,0.0,4.08882031328615,0.02979737783075089,0.46411995715815785,4.483487340985373,1,2,1
5255,0,14.0,0,0.20939484888671736,2.539160768792138,0.4895283500766219,0.0,0.0,0,2,1
5256,0,23.0,0,5.339568646611293,0.016771207191493644,0.0,0.0,0.0,0,2,0
5257,1,61.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5258,0,54.0,1,0.0,26.820514540636637,0.0,20.30078543377365,42.29063937347201,1,0,0
5259,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5260,0,46.0,0,0.0,11.662697480964681,0.0,0.004462691895751518,22.968549289354826,1,2,0
5261,0,32.0,0,0.872478537027989,2.9316070170730892,0.0,0.803284541235273,0.0041437036423155015,0,2,1
5262,1,49.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5263,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5264,0,25.0,0,3.1967613596705524,0.8050179451916949,0.0,1.0665833630846127,0.0,0,1,1
5265,0,19.0,0,0.0,2.633079529064502,0.0,0.0,0.07873036920399452,0,2,1
5266,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5267,0,68.0,0,0.0,0.0,4.129065213689766,0.0,0.0,0,2,1
5268,1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5269,1,19.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
5270,0,49.0,0,0.0,0.0,0.0,0.0,0.0,2,1,0
5271,0,15.0,0,6.2120471836392825,0.03018817294468856,0.0,5.578364869689397,0.23619110761198361,2,2,0
5272,1,26.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5273,0,22.0,0,5.611781950164025,0.0,1.6090584028605484,0.0,0.0,2,2,0
5274,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
5275,0,31.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5276,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5277,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5278,0,20.0,0,0.3280519299225239,0.0,0.0,0.0,11.233580574317324,0,2,0
5279,0,43.0,0,0.006979828296223913,0.026833931506389828,0.0,0.0,2.9627481042555837,0,2,0
5280,0,22.0,0,0.13261673762825435,0.03018817294468856,0.0,0.0,2.4613599635354078,0,2,1
5281,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5282,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1
5283,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5284,0,24.0,0,1.1028128708033782,0.0,6.785288608888132,0.004462691895751518,0.0,2,2,1
5285,0,18.0,0,19.564458714315627,0.0,0.07236506044610931,0.0,0.0,2,0,0
5286,0,15.0,0,4.488029594471977,0.0,0.1915545717691129,0.0,0.041437036423155015,2,2,0
5287,0,28.0,0,13.324492217491448,0.0,0.0,0.0,0.024862221853893012,2,2,0
5288,0,24.0,0,0.0,0.3924462482809513,9.083943470117486,0.0,0.0,0,2,1
5289,1,39.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
5290,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5291,0,52.0,0,0.0,4.779794049575688,0.1319598161076111,0.0,5.469688807856462,1,0,1
5292,0,48.0,0,0.0,4.779794049575688,0.0,12.723134594787574,6.124393983342311,1,2,0
5293,0,27.0,0,2.3173029943463392,3.079193640358233,0.0,0.022313459478757586,19.960220445033773,1,0,0
5294,0,50.0,0,0.0,0.3454868681447691,0.0,1.0710460549803642,34.06538764347574,1,0,0
5295,0,24.0,0,0.3908703845885392,0.07379331164257202,1.213178954537715,6.4842913245269544,0.0,0,2,0
5296,0,26.0,0,5.632721435052698,0.0,0.0,0.0,0.16574814569262006,0,1,1
5297,0,24.0,0,1.5006630836881414,0.0,0.0,0.0,1.4502962748104256,0,2,0
5298,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5299,0,42.0,0,8.29203601591401,0.13081541609365044,0.012770304784607524,0.013388075687254553,0.0,0,1,0
5300,0,51.0,0,0.0,0.0,0.0,0.0,3.646459205237641,0,2,0
5301,0,43.0,0,4.432190968102185,0.1777747962298326,0.0,0.013388075687254553,0.0,0,1,1
5302,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
5303,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5304,0,31.0,0,0.09073776785091087,0.0,0.0,3.03016779721528,0.0,0,2,0
5305,0,33.0,0,0.0,5.074967296145977,0.02128384130767921,0.2811495894323456,0.5966933244934323,1,2,1
5306,0,21.0,0,0.0,1.6637037533961694,0.0,17.257229560871117,0.12431110926946504,0,0,0
5307,0,13.0,0,0.3908703845885392,5.722335893737631,0.06385152392303763,0.0,0.09530518377325654,0,2,0
5308,0,29.0,0,1.9962308927200392,1.8280615838728074,0.06385152392303763,0.0,0.0,0,2,1
5309,0,22.0,0,0.0,38.88907523563546,0.0,45.729203855765796,0.0041437036423155015,1,2,0
5310,0,22.0,0,7.22412228659175,0.0,1.1237868210454622,0.0,0.0,2,2,0
5311,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
5312,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5313,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5314,0,18.0,0,0.0,0.0,6.849140132811169,0.0,0.0,0,2,1
5315,1,66.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5316,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5317,1,48.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5318,0,38.0,0,0.0,4.018381243081877,0.2043248765537204,1.2406283470189219,5.1547673310404845,1,0,0
5319,1,62.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5320,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5321,0,44.0,0,15.823270747539611,0.0,0.45547420398433514,0.0,0.0,2,0,0
5322,0,25.0,0,9.841557897675719,0.41257169691074363,0.11067597479993188,0.040164227061763653,3.364687357560187,2,0,0
5323,0,15.0,0,2.4289802470859216,5.4573508201120315,0.0,0.0,0.0,0,2,0
5324,0,20.0,0,0.08375793955468695,0.5937007345788751,4.725012770304785,0.0,0.0,0,2,1
5325,0,34.0,0,1.6262999930201718,0.0,0.0,4.7036772581221,0.6464177682012182,0,2,0
5326,0,23.0,0,5.7304390311998326,0.0,3.673591009705432,2.9632274187790077,0.0,2,2,0
5327,0,45.0,0,0.0,0.0,9.926783585901584,0.37486611924312746,0.0,0,2,1
5328,1,39.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5329,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
5330,0,14.0,0,0.0,0.0,1.3834496849991487,1.1022848982506248,1.2638296109062281,0,2,0
5331,0,26.0,0,1.2424094367278564,0.0,0.012770304784607524,0.0,2.9171673641901132,0,2,1
5332,1,47.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5333,1,28.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5334,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5335,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5336,1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5337,0,16.0,0,0.0,1.5362425787408178,3.0861569896134857,0.0,0.0,0,2,1
5338,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5339,0,15.0,0,0.0,0.0,4.141835518474375,0.129418064976794,0.0,0,2,1
5340,0,33.0,0,0.0,14.664743568242042,0.0,18.310424848268475,0.0,1,2,1
5341,0,61.0,0,0.0,0.556804078757589,4.59730972245871,0.0,0.06629925827704802,0,2,1
5342,0,19.0,0,0.0,0.0,0.0,3.0881827918600497,0.6795673973397423,0,2,0
5343,1,61.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5344,0,42.0,0,0.0,0.09727300171066314,1.349395538906862,1.9368082827561584,0.18646666390419755,0,2,1
5345,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5346,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5347,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5348,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5349,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5350,0,29.0,0,0.0,0.58028376882568,0.0,0.0,4.785977706874404,0,1,1
5351,0,59.0,0,0.0,2.227216315030356,0.0,0.6426276329882185,0.5842622135664858,0,2,1
5352,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5353,0,70.0,0,2.722133035527326,0.0,0.0,0.0,2.14643848671943,0,2,1
5354,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5355,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5356,0,58.0,0,0.0,6.62462684063999,2.5455474203984334,0.03123884327026062,15.43943977126756,1,2,0
5357,0,44.0,0,0.48160815243945,0.0,0.07236506044610931,0.7854337736522671,8.722496167074132,0,2,0
5358,1,24.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
5359,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
5360,0,24.0,0,1.0888532142109304,0.0,1.5494636471990464,2.182256337022492,1.5870384950068372,0,2,1
5361,1,27.0,0,0.0,0.0,1.5494636471990464,0.0,0.0,1,0,1
5362,0,28.0,0,0.0,0.0,0.0,3.1729739378793287,0.0,0,0,0
5363,0,24.0,0,0.0,0.727870392110824,0.0,0.3436272759728668,2.113288857580906,0,2,0
5364,1,29.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5365,0,25.0,0,14.162071613038318,0.0033542414382987285,0.0,0.0,0.5013881407201757,0,2,0
5366,0,20.0,0,0.0,0.0,0.22560871786139963,0.008925383791503035,3.124352546305888,0,2,0
5367,0,34.0,0,0.0,5.853151309831282,0.02554060956921505,0.022313459478757586,0.15331703476567357,0,0,1
5368,0,28.0,0,0.0,0.0,0.0,5.315066047840057,0.45166369701238973,0,1,0
5369,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5370,0,23.0,0,0.006979828296223913,0.0,0.004256768261535842,0.0,2.56080885095098,0,2,0
5371,0,39.0,0,0.0,39.76788649246973,0.05533798739996594,0.17404498393430917,0.012431110926946506,1,2,1
5372,0,35.0,0,0.0,25.612987622849094,0.0,1.5753302392002857,2.9213110678324288,1,2,1
5373,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5374,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5375,0,42.0,0,0.0,0.053667863012779655,0.0,0.6426276329882185,31.044627688227738,1,2,0
5376,0,32.0,0,0.4885879807356739,2.5626404588602285,3.0819002213519497,2.44109246697608,5.3743836240832055,1,0,0
5377,0,50.0,0,0.3978502128847631,0.09727300171066314,0.0,0.0,2.6644014420088675,0,0,0
5378,0,23.0,0,0.0,0.12410693321705296,3.6565639366592886,0.040164227061763653,0.0041437036423155015,0,2,1
5379,0,19.0,0,0.0,0.12410693321705296,0.0,24.013745091038917,0.5759748062818547,0,2,0
5380,0,29.0,0,4.990577231800097,0.15764934760004026,0.0,0.0,0.0,0,2,0
5381,0,35.0,1,1.7240175891673064,1.4624492670982459,1.9538566320449515,0.004462691895751518,8.221108026353956,1,2,0
5382,0,18.0,0,0.0,2.0964008989367056,0.0,0.0,1.4751584966643185,0,2,0
5383,0,24.0,0,1.116772527395826,0.06708482876597457,0.16601396219989784,2.4634059264548376,0.0041437036423155015,0,1,0
5384,0,23.0,0,0.6142248900677044,0.0,2.4944662012600034,0.0,0.0,0,2,1
5385,0,51.0,0,3.783066936553361,0.0,1.5324365741529031,0.0,0.0,0,2,0
5386,0,42.0,0,3.064144622042298,0.0,0.0,0.0,1.0525007251481373,0,2,0
5387,0,19.0,0,0.03489914148111956,0.0,0.0,3.195287397358086,0.0,0,1,0
5388,0,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5389,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5390,0,22.0,0,1.1028128708033782,0.0,2.026221692491061,0.0,0.10773629470020304,0,1,0
5391,0,25.0,0,0.08375793955468695,0.02012544862979237,11.991316192746467,1.526240628347019,0.0,0,2,0
5392,0,31.0,0,0.07677811125846305,0.0,0.0,8.532666904676901,4.640948079393362,0,1,0
5393,0,23.0,0,0.0,0.0,0.0,2.4901820778293464,0.0041437036423155015,0,2,0
5394,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5395,1,55.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5396,0,40.0,0,0.0,0.0,0.23837902264600713,0.004462691895751518,2.660257738366552,0,2,0
5397,0,24.0,0,0.0,0.0,0.0,3.7397358086397716,0.7997348029668918,0,2,0
5398,0,25.0,0,0.0,0.0,4.414268687212668,0.03570153516601214,0.0041437036423155015,0,2,1
5399,0,42.0,0,0.0,6.275785731056921,0.0,2.543734380578365,0.8245970248207848,1,2,0
5400,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
5401,1,54.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5402,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5403,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5404,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5405,0,47.0,0,0.0,2.911481568443296,0.0,0.01785076758300607,0.0,0,2,1
5406,0,23.0,0,4.257695260696587,2.877939154060309,0.31925761961518817,6.06033559443056,0.0,2,0,0
5407,1,61.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5408,0,21.0,0,0.0,0.42934290410223724,0.8896645666609909,0.01785076758300607,1.5870384950068372,0,2,0
5409,0,46.0,0,3.901724017589167,0.08385603595746823,0.8896645666609909,0.09817922170653338,3.169933286371359,0,1,0
5410,0,36.0,0,0.0,0.0,0.0,0.0,3.7583392035801597,0,2,0
5411,0,15.0,0,0.0,2.3680944554389027,0.0,0.0,0.0,0,2,1
5412,0,33.0,0,15.585956585467997,21.493979136618254,0.0,0.1026419136022849,1.131231094352132,1,2,1
5413,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5414,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5415,0,21.0,0,0.0,0.0,0.0,0.004462691895751518,2.4613599635354078,0,0,0
5416,0,43.0,0,0.0,4.0150270016435785,0.0,0.9951802927525883,0.0041437036423155015,0,0,1
5417,0,34.0,0,3.985481957143854,0.0,0.0,0.0,0.0,0,1,0
5418,0,47.0,0,0.0977175961471348,0.010062724314896186,0.0,7.6758300606926095,0.0,0,1,0
5419,0,27.0,0,5.932854051790326,0.0,2.8988591861059083,0.004462691895751518,0.0,2,2,1
5420,0,46.0,0,0.0,3.582329856103042,4.022646007151371,11.544983934309174,3.3605436539178717,1,2,0
5421,0,46.0,0,1.2773085782089761,0.023479690068091103,2.7115613825983313,0.8122099250267762,0.020718518211577507,0,1,1
5422,0,40.0,0,0.0,11.196457921041157,0.0,28.311317386647627,0.8245970248207848,1,0,0
5423,1,59.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5424,0,45.0,0,0.0,4.031798208835072,0.6342584709688405,6.569082470546234,14.001574607384079,1,2,0
5425,0,19.0,0,0.0,0.31865293663837924,2.532777115613826,0.0,0.0,0,1,1
5426,0,32.0,0,47.24645773713967,0.0,2.532777115613826,0.5042841842199214,0.0041437036423155015,2,2,0
5427,1,39.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5428,0,40.0,0,4.613666503804007,0.0,3.533117657074749,0.0,0.024862221853893012,0,1,0
5429,0,44.0,0,5.688560061422489,0.7345788749874216,0.09364890175378852,0.0,0.0,2,2,1
5430,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5431,0,22.0,0,3.5876317442590913,0.0,0.008513536523071684,0.5756872545519457,2.4157792234699373,0,2,0
5432,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
5433,0,18.0,0,0.0,0.010062724314896186,0.17452749872296952,1.6021063905747948,1.6284755314299921,0,2,0
5434,0,53.0,0,5.241851050464159,0.0,0.17452749872296952,0.03123884327026062,0.0,0,2,0
5435,0,22.0,0,0.7259021428072869,1.7140173749706504,1.081219138430104,1.8966440556943946,0.016574814569262006,0,2,0
5436,0,46.0,0,0.0,0.3287156609532754,8.841307679209944,0.0,0.0,0,2,1
5437,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5438,0,31.0,0,0.0,4.994465501626807,0.28946024178443724,0.026776151374509106,0.0,1,2,1
5439,0,36.0,0,0.006979828296223913,13.61151175661624,0.40439298484590497,0.0,8.739070981643394,1,0,0
5440,0,46.0,0,0.24429399036783694,13.259316405594875,0.0,9.4073545162442,0.0,1,0,1
5441,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5442,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5443,1,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5444,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5445,1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5446,1,11.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5447,1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5448,0,17.0,0,3.5806519159628674,0.0,2.8477779669674783,0.0,0.0,2,2,0
5449,1,21.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
5450,1,21.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
5451,0,27.0,0,0.6212047183639282,2.978566397209271,0.21709518133832795,0.022313459478757586,0.0,2,2,1
5452,1,54.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5453,0,15.0,0,16.116423535981014,0.0,4.861229354673932,0.004462691895751518,0.041437036423155015,2,2,0
5454,1,39.0,0,0.0,0.0,0.0,0.0,0.0,2,1,1
5455,0,31.0,0,0.006979828296223913,0.0,0.02979737783075089,0.0,1.6036133095760992,0,2,1
5456,1,28.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
5457,0,21.0,0,24.799329936483563,0.016771207191493644,0.0,0.0,0.008287407284631003,0,1,0
5458,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5459,0,45.0,0,0.7817407691770784,1.361822023949284,0.8428401157840967,0.0,0.0,0,2,1
5460,0,44.0,0,0.0,1.6637037533961694,0.42142005789204834,1.414673330953231,23.26689595160154,1,0,0
5461,1,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
5462,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5463,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5464,0,43.0,0,0.0,29.5441585885352,0.0,2.58836129953588,0.0,1,2,1
5465,1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
5466,0,53.0,0,0.0,0.22808841780431358,0.0,4.105676544091396,0.016574814569262006,0,2,1
5467,0,21.0,0,4.33447337195505,0.0,0.0,0.0,0.0,0,2,0
5468,0,23.0,0,0.0,0.0704390702042733,0.0,0.0,2.966891807897899,0,2,0
5469,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
5470,0,19.0,0,3.8109862497382565,0.03689665582128601,0.0,1.450374866119243,0.9033273940247795,0,1,0
5471,1,52.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
5472,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
5473,0,62.0,0,5.311649333426398,0.05031362157448093,0.0,0.0,0.0,0,2,0
5474,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
5475,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
